60.0000 167.4239 1 80.0000 0.0000 2 0.1341 2.7754 0.3271 -0.1078 0.0166 0.0091
60.0000 167.4239 1 80.0000 0.0000 2 0.0985 2.9537 0.3947 -0.2432 0.0554 0.0303
60.0000 167.4239 1 80.0000 0.0000 2 0.2415 2.8749 0.4322 -0.0454 0.0621 0.0146
60.0000 167.4239 1 80.0000 0.0000 2 0.0963 2.9945 0.3600 0.0121 0.0680 0.0023
60.0000 167.4239 1 80.0000 0.0000 2 0.1541 2.9471 0.4072 -0.1911 0.0421 0.0355
60.0000 167.4239 1 80.0000 0.0000 2 0.1112 2.8712 0.3290 -0.0714 0.0409 0.0164
60.0000 167.4239 1 80.0000 0.0000 2 0.1390 2.7322 0.2910 0.1783 0.0590 0.0441
60.0000 167.4239 1 80.0000 0.0000 2 0.1356 2.8109 0.3619 -0.0861 0.0390 -0.0022
60.0000 167.4239 1 80.0000 0.0000 2 0.0718 2.8081 0.3572 0.0778 0.0268 -0.0209
60.0000 167.4239 1 80.0000 0.0000 2 0.1029 2.8416 0.3520 0.1315 0.0559 0.0206
60.0000 167.4239 1 80.0000 0.0000 2 0.1242 2.7696 0.3818 -0.0176 0.0399 0.0275
60.0000 167.4239 1 80.0000 0.0000 2 0.1327 2.9900 0.3774 0.0374 0.0308 0.0517
60.0000 167.4239 1 80.0000 0.0000 2 0.1575 2.8841 0.4036 0.1900 0.0317 -0.0016
60.0000 167.4239 1 80.0000 0.0000 2 0.0797 2.7931 0.4144 0.3995 0.0358 -0.0124
60.0000 167.4239 1 80.0000 0.0000 2 0.1536 2.8907 0.3474 -0.1665 0.0459 -0.0148
60.0000 167.4239 1 80.0000 0.0000 2 0.1142 3.0491 0.2441 0.1502 0.0249 0.0018
60.0000 167.4239 1 80.0000 0.0000 2 0.1687 2.8974 0.3643 -0.0108 0.0429 0.0126
60.0000 167.4239 1 80.0000 0.0000 2 0.2001 2.7597 0.3389 0.0193 0.0296 0.0181
60.0000 167.4239 1 80.0000 0.0000 2 0.1706 2.8307 0.3733 0.2893 0.0541 0.0395
60.0000 167.4239 1 80.0000 0.0000 2 0.1214 2.9179 0.3172 0.0951 0.0449 -0.0309
60.0000 167.4239 1 80.0000 0.0000 2 0.1473 2.7443 0.3878 0.4465 0.0512 0.0634
60.0000 167.4239 1 80.0000 0.0000 2 0.1914 2.7524 0.3533 0.3326 0.0658 0.0321
60.0000 167.4239 1 80.0000 0.0000 2 0.1939 2.8337 0.3360 -0.2040 0.0495 -0.0083
60.0000 167.4239 1 80.0000 0.0000 2 0.1428 2.9139 0.4299 -0.0568 0.0446 0.0220
60.0000 167.4239 1 80.0000 0.0000 2 0.1387 2.8215 0.3408 0.0589 0.0381 0.0105
60.0000 167.4239 1 80.0000 0.0000 2 0.1252 2.8282 0.3544 0.2219 0.0678 0.0178
60.0000 167.4239 1 80.0000 0.0000 2 0.0446 2.9232 0.3447 0.2142 0.0438 0.0229
60.0000 167.4239 1 80.0000 0.0000 2 0.1413 2.7811 0.2663 -0.3448 0.0525 0.0243
60.0000 167.4239 1 80.0000 0.0000 2 0.0846 2.9434 0.4196 0.1463 0.0233 0.0263
60.0000 167.4239 1 80.0000 0.0000 2 0.1661 2.9280 0.3741 -0.1286 0.0489 0.0217
60.0000 167.4239 1 80.0000 0.0000 2 0.1074 2.8856 0.3183 -0.2830 0.0332 0.0057
60.0000 167.4239 1 80.0000 0.0000 2 0.1502 2.8480 0.3709 0.1623 0.0354 0.0284
60.0000 167.4239 1 80.0000 0.0000 2 0.1483 2.8582 0.3348 0.1007 0.0210 0.0329
60.0000 167.4239 1 80.0000 0.0000 2 0.1446 2.9685 0.3246 -0.0286 0.0612 0.0383
60.0000 167.4239 1 80.0000 0.0000 2 0.1317 2.7122 0.3896 0.3517 0.0417 0.0122
60.0000 167.4239 1 80.0000 0.0000 2 0.1842 2.8776 0.2927 -0.1529 0.0758 0.0105
60.0000 167.4239 1 80.0000 0.0000 2 0.1626 2.8434 0.2974 -0.3981 0.0480 0.0194
60.0000 167.4239 1 80.0000 0.0000 2 0.1608 2.8621 0.3666 0.5269 0.0597 0.0072
60.0000 167.4239 1 80.0000 0.0000 2 0.1129 3.0295 0.3055 0.1163 0.0474 0.0159
60.0000 167.4239 1 80.0000 0.0000 2 0.0925 2.6686 0.2797 -0.2577 0.0534 0.0259
60.0000 167.4239 1 80.0000 0.0000 2 0.1756 2.8158 0.3225 0.7785 0.0642 0.0138
60.0000 167.4239 1 80.0000 0.0000 2 0.0886 2.9713 0.3846 0.3713 0.0505 0.0047
60.0000 167.4239 1 80.0000 0.0000 2 0.1068 2.9096 0.3140 0.0291 0.0372 0.0082
60.0000 167.4239 1 80.0000 0.0000 2 0.1294 2.7998 0.3033 0.2327 0.0725 -0.0059
60.0000 167.4239 1 80.0000 0.0000 2 0.1810 2.8517 0.3969 0.0675 0.0346 0.0476
60.0000 167.4239 1 80.0000 0.0000 2 0.1585 2.7960 0.3090 -0.5559 0.0518 0.0005
60.0000 167.4239 1 80.0000 0.0000 2 0.1766 2.9042 0.4581 0.2807 0.0467 0.0351
60.0000 167.4239 1 80.0000 0.0000 2 0.1266 2.9351 0.3496 0.2506 0.0567 -0.0098
60.0000 167.4239 1 80.0000 0.0000 2 0.1171 2.8990 0.3315 0.3173 0.0861 0.0040
60.0000 167.4239 1 80.0000 0.0000 2 0.1185 2.8633 0.2754 -0.1241 0.0578 -0.0041
