7788.1169 4237.3068 12653.5410 81591.4631 5018.5810 2851.5727 4103.7613 7788.1169 962.1781 126994.6378
7773.7581 4210.1881 12641.4473 80224.7062 5012.5793 2830.3363 4058.4566 7773.7581 956.7793 125482.0092
7760.8684 4185.1615 12628.6701 79162.7619 5007.0448 2809.9654 4016.2123 7760.8684 952.1512 124283.7039
7754.8341 4171.6286 12626.2804 78243.8799 5004.4779 2800.1899 3988.2686 7754.8341 950.5379 123294.9315
7735.7163 4128.5621 12621.5686 76781.7071 4996.8646 2770.1583 3890.5908 7735.7163 947.7377 121608.6219
7720.9751 4092.9690 12618.2204 76054.4061 4990.3023 2745.1399 3813.7862 7720.9751 946.2219 120702.9960
7721.3221 4089.4243 12603.5592 75101.7217 4988.4595 2735.2459 3821.1496 7721.3221 942.4459 119724.6504
7718.0623 4072.0232 12574.9346 73775.3894 4982.9879 2709.6504 3810.0068 7718.0623 935.5709 118296.6878
7717.2551 4060.2037 12551.8412 73030.1923 4978.9663 2690.4563 3809.4357 7717.2551 929.3740 117484.9797
7703.8782 4007.7506 12516.6660 71956.2310 4966.7783 2639.4711 3722.0213 7703.8782 921.7245 116138.3991
7706.4090 3993.3418 12488.8969 70974.2790 4962.2258 2614.6148 3724.0522 7706.4090 913.6593 115083.8880
7706.4031 3987.1212 12485.8214 70214.0360 4960.8080 2608.2780 3712.6330 7706.4031 912.9588 114294.4625
7707.1202 3967.1807 12467.0661 69092.0872 4955.6449 2584.4719 3683.6539 7707.1202 909.0539 113073.3990
7708.3266 3940.0736 12433.2245 68386.4250 4948.2747 2548.7332 3655.1443 7708.3266 901.7175 112230.2462
7706.0952 3912.3053 12410.0692 67554.5370 4942.0744 2518.8562 3610.6070 7706.0952 897.9683 111258.6077
7706.9027 3879.1447 12368.3337 66573.9286 4933.4987 2476.4284 3574.0141 7706.9027 889.9040 110109.0574
7712.2183 3859.3527 12335.1381 65925.2925 4927.7044 2447.9491 3556.5083 7712.2183 883.8183 109360.2000
7714.9734 3844.0132 12305.7824 65126.0071 4922.3615 2422.8872 3552.5036 7714.9734 877.0143 108480.5160
7723.0365 3827.1302 12274.3712 64221.1802 4915.7190 2396.8248 3536.5316 7723.0365 871.7268 107489.5566
7727.9218 3817.4339 12253.1507 63546.7117 4910.8023 2377.1701 3534.6869 7727.9218 867.4325 106763.2316
7724.1983 3809.6672 12260.8000 63004.2012 4909.2010 2374.2013 3505.4417 7724.1983 870.8005 106182.7096
7721.5275 3789.0490 12247.2951 62225.6051 4903.1119 2348.7156 3468.2086 7721.5275 870.5656 105295.6058
7721.1802 3783.7580 12240.6267 61741.9310 4899.4385 2337.2433 3463.6759 7721.1802 869.3414 104778.3754
7720.9709 3778.3322 12231.5537 61216.6318 4895.8941 2325.9292 3461.1422 7720.9709 867.4884 104218.9135
7732.3409 3762.8532 12186.6003 60476.0504 4885.7633 2289.9023 3461.3977 7732.3409 859.6033 103386.8524
7727.6472 3748.4026 12173.1309 60033.8620 4877.9598 2270.2841 3445.1329 7727.6472 856.7944 102860.8612
7728.3700 3739.0606 12167.5465 59600.2524 4874.3725 2261.3515 3423.6303 7728.3700 857.5583 102380.5121
7739.5077 3708.5373 12113.5384 58803.2099 4860.0193 2214.1074 3391.9297 7739.5077 850.9457 101421.3030
7732.4724 3689.9942 12091.8337 58507.1994 4850.5479 2187.3603 3376.0168 7732.4724 847.1094 101015.0065
7733.6575 3683.2669 12080.3332 58137.5790 4847.0685 2176.2848 3368.9407 7733.6575 845.9865 100606.7747
7731.0674 3659.9606 12044.8944 57517.9134 4834.4787 2139.8532 3345.0931 7731.0674 842.2268 99846.5551
7726.8991 3656.8546 12029.8723 57125.3959 4828.6097 2127.7888 3354.1749 7726.8991 838.1661 99414.6605
7699.5503 3647.1798 12013.0943 56602.1606 4813.2843 2104.3640 3362.5053 7699.5503 831.0236 98772.7127
7686.4277 3641.2710 12006.4152 56125.7629 4807.2226 2093.1056 3365.3768 7686.4277 827.5008 98239.5103
7676.0316 3637.7103 12007.5682 55812.4456 4805.1989 2088.6269 3367.8997 7676.0316 825.4580 97896.9708
7642.2710 3622.6320 12018.4595 55370.2837 4797.4865 2075.9111 3352.1931 7642.2710 823.2655 97344.7736
7596.9214 3601.9524 12026.3385 55170.4695 4784.0351 2055.1628 3335.8185 7596.9214 819.0762 96986.6958
7581.3593 3596.1576 12031.4147 54739.6148 4779.6103 2049.4801 3330.5297 7581.3593 818.0695 96507.5954
7553.5471 3586.9417 12039.3998 54345.1878 4771.2275 2039.4146 3325.6978 7553.5471 815.5979 96030.5614
7528.5697 3579.5630 12045.7149 54062.4980 4764.2161 2030.4232 3326.6454 7528.5697 812.5723 95678.7725
7453.8586 3557.3673 12069.6310 53720.8738 4745.0763 2006.7018 3325.5366 7453.8586 805.3924 95138.2964
7410.1679 3545.7889 12079.8362 53154.9727 4734.3752 1991.9391 3334.3812 7410.1679 799.9244 94461.5534
7402.4633 3543.9875 12080.5837 52847.9274 4733.1589 1989.5778 3338.7892 7402.4633 798.5499 94137.5010
7372.3648 3536.0234 12084.3189 52424.1825 4726.7373 1979.7808 3347.4811 7372.3648 794.6923 93637.9459
7316.9312 3520.4757 12096.5374 52320.2228 4713.2134 1963.6221 3349.2425 7316.9312 790.8058 93387.9822
7304.9288 3516.8048 12097.5525 51889.9598 4709.9754 1959.4252 3349.2015 7304.9288 789.9946 92922.7714
7273.0755 3507.2047 12101.7837 51554.7503 4701.1059 1948.9446 3347.1634 7273.0755 788.3740 92495.4776
7238.7087 3496.9446 12106.2200 51321.1377 4691.6502 1938.1057 3345.0262 7238.7087 786.8582 92163.3600
7174.8466 3477.3519 12112.8180 50794.2954 4674.3197 1918.8831 3339.7354 7174.8466 784.6884 91451.7851
7033.1701 3436.6832 12129.8277 52543.4393 4636.8237 1881.1921 3330.5579 7033.1701 783.3606 92808.2247
7132.6436 3464.9712 12117.5542 50617.1631 4663.1109 1907.3600 3336.7321 7132.6436 783.8798 91156.0584
7083.7444 3450.6151 12119.7734 50195.8865 4649.9364 1893.2660 3336.6611 7083.7444 782.2099 90595.8371
7051.3743 3441.5697 12119.2974 49839.9577 4641.1883 1884.2498 3339.8120 7051.3743 780.6627 90149.4862
6995.3372 3427.2561 12118.1471 49372.1607 4626.1222 1869.1585 3348.7746 6995.3372 778.0223 89530.3158
6930.8100 3409.8064 12116.2058 49200.2591 4608.1321 1850.6742 3358.0903 6930.8100 775.9047 89180.6928
6926.8072 3409.4732 12116.3489 48749.6433 4606.9119 1849.1618 3360.7999 6926.8072 775.5509 88721.5043
6909.8783 3405.6985 12115.5663 48429.4317 4601.7760 1842.9263 3366.3633 6909.8783 774.7907 88356.3094
6881.4958 3398.7054 12113.7565 48195.8353 4593.2565 1833.0759 3373.7976 6881.4958 773.8900 88045.3090
6816.4931 3382.6018 12105.7223 47761.0818 4573.0892 1809.9985 3394.3765 6816.4931 771.7528 87431.6094
6721.4383 3359.2499 12093.2557 47693.7418 4542.8899 1776.5535 3422.5326 6721.4383 770.8799 87101.9800
6732.6600 3361.4733 12092.4999 47182.8354 4546.0449 1779.9015 3421.0505 6732.6600 770.3127 86619.4382
6733.8026 3360.5951 12088.1971 46897.9629 4545.3445 1778.6792 3422.1173 6733.8026 769.5836 86330.0848
6716.8005 3354.4724 12080.6271 46618.2548 4538.3314 1770.1575 3427.4665 6716.8005 768.8117 85991.7224
6673.7993 3337.7773 12057.3658 46374.3629 4519.7263 1745.4172 3437.6361 6673.7993 767.2099 85587.0941
6628.7475 3323.5637 12045.8316 46014.5631 4503.1471 1726.2712 3447.9432 6628.7475 767.6058 85086.4207
6618.2292 3321.0251 12042.6614 45793.2752 4499.2681 1722.4311 3452.2103 6618.2292 767.7555 84835.0851
6597.2320 3312.7378 12030.0280 45529.2275 4490.0257 1710.2431 3456.1121 6597.2320 767.7519 84490.5900
6571.1464 3301.2272 12012.1137 45316.5896 4478.0839 1694.5079 3459.9699 6571.1464 767.7869 84172.5720
6540.1049 3285.2290 11989.4985 45048.9175 4463.4828 1673.1681 3457.8352 6540.1049 768.3043 83766.6454
6503.7086 3263.1156 11958.7329 44788.0203 4445.1431 1645.5136 3447.6617 6503.7086 769.6482 83325.2526
6478.7875 3249.0574 11939.4968 44609.7989 4433.3196 1629.4188 3441.7647 6478.7875 770.8897 83031.3207
6471.3289 3244.2145 11934.3359 44373.9968 4429.4453 1625.1299 3436.4338 6471.3289 771.8613 82758.0752
6442.8025 3227.4025 11915.9900 43973.4724 4415.7940 1609.1764 3421.4119 6442.8025 775.0626 82223.9148
6399.9079 3206.8702 11895.4448 43896.5463 4397.5841 1587.3815 3410.2293 6399.9079 779.8853 81973.7574
6390.2130 3200.3758 11886.0695 43653.2929 4392.6442 1580.1664 3405.6111 6390.2130 780.7993 81679.3851
6359.5972 3180.3180 11858.2657 43366.9127 4377.3474 1558.2016 3390.5246 6359.5972 784.3474 81235.1118
6336.4131 3163.7808 11835.4428 43195.0891 4365.2010 1541.2291 3374.5242 6336.4131 787.9437 80936.0368
6300.6031 3132.8731 11787.3358 43103.5635 4343.0510 1509.4974 3336.3690 6300.6031 795.4653 80609.3612
6277.3920 3116.2798 11765.8986 42798.5388 4330.9327 1494.3948 3314.6357 6277.3920 801.2115 80176.6758
6276.9041 3114.8685 11763.7120 42617.0162 4329.9188 1493.5671 3308.7229 6276.9041 802.3010 79983.9147
6268.1297 3105.2910 11747.6981 42353.9214 4322.8251 1484.6834 3288.5515 6268.1297 806.3979 79645.6278
6238.8367 3081.6298 11709.1795 42308.3135 4304.4703 1460.8361 3253.4962 6238.8367 814.9501 79410.5490
6226.2032 3069.7423 11688.9104 41997.2924 4295.7180 1449.1449 3235.8188 6226.2032 819.2439 79008.2773
6198.9663 3046.3084 11649.6030 41752.5507 4278.3079 1426.1302 3204.9129 6198.9663 827.5500 78583.2955
6174.9639 3025.6519 11615.2936 41604.9927 4262.9895 1406.5394 3177.4638 6174.9639 835.3274 78278.1861
6138.3552 2991.9999 11560.2811 41373.8985 4238.5337 1377.4421 3127.7866 6138.3552 849.3318 77795.9841
6092.8207 2952.2735 11496.0878 41278.2322 4208.7614 1343.1763 3070.8869 6092.8207 868.1510 77403.2107
6099.1839 2957.3504 11506.7696 40942.7647 4212.8864 1349.1248 3076.3125 6099.1839 865.5205 77109.0968
6100.9966 2958.3397 11513.1883 40623.5814 4214.1638 1352.8968 3075.1033 6100.9966 864.8510 76804.1175
6084.1062 2945.1121 11495.0939 40423.7772 4203.9843 1342.7304 3055.1761 6084.1062 871.3433 76505.4298
6039.6342 2909.0911 11445.1062 40209.9679 4176.7024 1316.2724 3001.8392 6039.6342 890.2682 76028.5158
6004.0527 2880.6996 11400.1717 40041.7153 4154.1404 1293.0568 2959.3620 6004.0527 907.2202 75644.4715
5976.0303 2856.7496 11360.0800 39883.3285 4135.0311 1273.4302 2922.2010 5976.0303 922.2934 75305.1744
5956.5576 2840.0543 11336.3303 39699.0220 4122.0293 1262.5238 2895.2687 5956.5576 933.5765 75001.9201
5941.9762 2826.2213 11320.2388 39453.9459 4111.0913 1254.8748 2867.3472 5941.9762 943.3402 74661.0120
5927.6245 2813.2567 11310.6217 39197.4316 4101.6134 1250.9659 2843.5107 5927.6245 952.5807 74325.2296
5918.2721 2806.0460 11307.0944 38957.8484 4095.9832 1249.2044 2830.3187 5918.2721 957.8388 74040.8783
5897.8883 2791.4407 11292.7699 38726.4880 4083.8233 1242.3029 2806.8580 5897.8883 969.3054 73708.7646
5856.2088 2765.3102 11259.1554 38635.1006 4060.3315 1225.7075 2776.6614 5856.2088 989.6860 73424.3701
5836.7798 2753.2225 11240.6201 38449.5304 4048.8477 1217.0772 2761.1785 5836.7798 1000.2005 73144.2364
5809.2980 2735.8999 11213.2539 38320.5514 4032.4647 1204.7398 2739.9053 5809.2980 1015.5712 72880.9822
5785.8583 2720.7063 11190.3553 38203.1943 4018.1627 1194.3830 2721.3856 5785.8583 1028.9096 72648.8133
5744.9376 2687.8210 11145.3964 38030.8489 3988.8454 1176.4013 2676.1735 5744.9376 1056.2746 72251.6363
5723.8298 2671.7444 11117.5521 37753.8057 3973.7031 1164.5892 2663.2167 5723.8298 1066.9280 71859.1988
5718.6067 2666.1965 11112.0907 37512.4355 3968.9529 1162.5085 2655.7733 5718.6067 1070.2958 71585.4667
5718.4085 2657.7431 11104.5040 37234.9264 3963.0850 1160.7423 2639.8452 5718.4085 1074.1041 71271.7671
5702.7202 2637.9560 11074.1753 37088.2576 3946.3309 1150.0629 2611.3355 5702.7202 1088.6032 71002.1617
5681.9564 2620.3377 11044.6997 36912.9738 3930.3075 1139.1216 2588.7562 5681.9564 1104.8413 70704.9508
5649.3722 2594.8035 10997.8740 36784.7349 3906.4282 1122.1560 2558.8912 5649.3722 1129.5882 70393.2204
5628.7205 2577.4167 10962.4111 36687.4504 3890.2753 1109.3457 2542.3937 5628.7205 1144.7081 70171.4419
5596.8427 2547.3607 10899.7212 36538.5626 3862.9069 1086.9778 2515.9742 5596.8427 1168.7548 69813.9436
5583.5511 2527.4604 10856.1266 36344.9746 3846.2884 1070.9424 2504.6281 5583.5511 1177.2644 69494.7870
5583.4337 2520.8955 10840.0051 36084.9789 3841.6351 1064.3669 2504.3582 5583.4337 1176.0504 69199.1575
5581.7978 2512.7931 10819.2802 35837.3995 3835.2563 1055.4122 2504.8743 5581.7978 1175.1008 68903.7122
5568.5516 2496.7192 10778.8956 35672.8825 3820.7151 1039.8718 2500.3898 5568.5516 1182.2716 68628.8489
5536.2648 2465.6728 10699.2810 35555.5011 3791.1719 1010.5318 2491.6017 5536.2648 1202.3840 68288.6739
5507.7563 2441.6986 10633.9702 35465.0393 3766.8637 986.9231 2486.9882 5507.7563 1220.7276 68017.7234
5489.3584 2427.0836 10594.7958 35326.1539 3752.3118 972.8102 2488.7804 5489.3584 1230.4679 67771.1204
5472.9203 2412.1808 10558.6922 35134.0174 3738.4753 959.0756 2494.1897 5472.9203 1236.4588 67478.9305
5450.5123 2390.3463 10504.5895 35005.5832 3718.1244 936.5744 2504.1134 5450.5123 1243.4147 67203.7705
5445.3000 2382.4118 10490.6499 34749.7567 3712.1424 930.8027 2506.8696 5445.3000 1243.1134 66906.3465
5436.0042 2370.4652 10468.4509 34526.7147 3702.4480 921.4100 2508.3771 5436.0042 1245.4280 66615.3023
5415.9492 2352.5211 10428.3487 34369.1373 3685.7885 906.4695 2509.5188 5415.9492 1255.5150 66339.1973
5359.6417 2305.6487 10323.2596 34439.2377 3641.3227 869.3837 2510.5617 5359.6417 1288.9877 66097.6853
5345.2821 2296.1865 10298.9205 34075.8674 3631.4021 862.0078 2511.7700 5345.2821 1297.7054 65664.4240
5334.7539 2290.1759 10284.9994 33918.2382 3625.0876 857.9255 2513.2043 5334.7539 1303.6894 65462.8282
5313.9729 2275.5174 10257.0633 33754.8186 3611.4733 849.1903 2514.6466 5313.9729 1314.6462 65205.3014
5280.1040 2249.3498 10212.9114 33575.6528 3588.5040 835.0937 2515.9316 5280.1040 1330.7818 64868.4331
5237.6793 2215.9210 10159.8467 33427.9748 3559.9780 819.0282 2516.4017 5237.6793 1351.0721 64525.5813
5232.4427 2209.8163 10159.2389 33219.9422 3556.7668 817.4577 2518.8292 5232.4427 1348.1485 64295.0850
5222.0276 2200.4842 10157.5599 32998.2393 3550.9870 815.3310 2520.9682 5222.0276 1345.0800 64032.7047
5210.6814 2191.5296 10153.3254 32845.4810 3544.9324 812.8773 2524.1769 5210.6814 1344.1310 63837.8163
5197.0649 2182.2567 10147.6402 32652.9120 3537.9909 809.9927 2528.1681 5197.0649 1343.2500 63596.3404
5164.4900 2160.0921 10129.2545 32485.4680 3520.6539 802.9466 2533.0832 5164.4900 1345.4698 63305.9481
5150.4806 2149.7396 10118.4243 32335.4119 3512.3029 799.7525 2530.3276 5150.4806 1349.4799 63096.3999
5144.5600 2144.3435 10111.5093 32218.3209 3507.9466 798.3147 2524.5042 5144.5600 1353.6682 62947.7275
5107.4285 2113.7965 10074.7680 32024.0821 3483.1863 791.1123 2499.2827 5107.4285 1375.6228 62576.7078
5074.8890 2089.6982 10047.7357 32005.7510 3463.2444 785.9770 2484.8810 5074.8890 1391.8145 62418.8798
5069.4572 2086.7014 10045.9936 31853.8554 3460.7564 786.0242 2484.0838 5069.4572 1393.6898 62250.0191
5041.8691 2069.9623 10029.3815 31697.0000 3446.1866 784.3905 2476.2182 5041.8691 1406.8993 61993.7765
5014.3879 2052.6975 10010.7339 31630.5095 3430.9650 782.7303 2465.2731 5014.3879 1422.1267 61823.8118
4955.5502 2014.4332 9972.5259 31495.6470 3397.8360 780.0775 2437.1159 4955.5502 1455.5460 61464.2817
4845.2490 1943.2738 9896.8862 31956.1375 3334.9460 779.4308 2379.0946 4845.2490 1525.2962 61505.5631
4902.4951 1979.9128 9936.6228 31471.5628 3367.5690 779.1758 2409.1665 4902.4951 1488.3132 61237.3132
4875.0104 1961.5736 9918.3547 31341.2300 3351.4886 778.7224 2392.0292 4875.0104 1506.4564 60999.8758
4851.8814 1946.0986 9905.1097 31210.2439 3338.0183 778.2360 2378.1867 4851.8814 1520.4596 60780.1155
4822.2342 1926.7451 9889.0318 31110.8291 3321.5714 777.3815 2364.5380 4822.2342 1536.5234 60571.0886
4779.1152 1900.9269 9868.8247 31007.4374 3299.1382 776.2430 2353.2304 4779.1152 1556.3213 60320.3524
4747.2340 1882.6597 9850.7065 30901.9277 3282.9097 774.9422 2348.2875 4747.2340 1571.5899 60107.4913
4711.5148 1861.9900 9834.6071 30801.4450 3265.9615 772.9185 2348.6263 4711.5148 1583.9387 59892.5166
4692.2966 1849.7408 9842.5649 30678.5263 3259.8709 771.9029 2356.1981 4692.2966 1576.7931 59720.1903
4658.2097 1827.8174 9846.0796 30527.4393 3246.5107 769.5968 2362.1557 4658.2097 1573.9704 59469.9893
4607.8976 1796.2680 9831.7943 30471.7693 3223.2450 765.5275 2363.9244 4607.8976 1584.5421 59252.8656
4590.9924 1785.4123 9822.6191 30335.4753 3214.2720 763.4619 2361.1049 4590.9924 1592.7667 59057.0970
4577.6507 1777.3739 9812.6445 30228.9770 3206.7240 761.9429 2358.2265 4577.6507 1601.0945 58902.2848
4546.6187 1759.6932 9800.1763 30118.0779 3191.8902 759.4058 2358.8550 4546.6187 1612.4843 58693.8202
4487.4426 1725.7716 9789.2060 30211.0574 3166.0729 757.8231 2364.8078 4487.4426 1625.0622 58614.6862
4480.7985 1722.0351 9791.1638 29975.4856 3164.0134 757.4365 2366.7939 4480.7985 1624.4806 58363.0060
4469.0320 1715.1493 9795.0624 29880.9841 3160.1621 757.7073 2369.3730 4469.0320 1623.4930 58239.9950
4442.5332 1699.2211 9797.8211 29793.9947 3150.0085 758.2703 2371.3474 4442.5332 1625.9756 58081.7053
4402.5362 1674.7147 9796.2805 29672.3440 3133.4269 759.3923 2369.6791 4402.5362 1634.6652 57845.5750
4300.4452 1613.0129 9787.1605 30029.1294 3090.3265 762.0686 2367.8398 4300.4452 1660.3976 57910.8256
4355.6584 1646.2080 9792.1508 29639.7616 3113.5750 760.3284 2368.6772 4355.6584 1646.2421 57678.2599
4316.1433 1621.6889 9785.1449 29514.8099 3096.1480 762.1459 2363.0135 4316.1433 1659.2633 57434.5011
4292.6837 1607.0376 9778.3761 29413.6358 3085.2777 762.9764 2358.8490 4292.6837 1668.4079 57259.9279
4257.6008 1585.1196 9769.1676 29315.1013 3069.2887 763.8652 2355.4322 4257.6008 1679.4328 57052.6091
4218.0360 1560.9410 9761.3409 29257.2514 3051.6357 764.5712 2353.9747 4218.0360 1689.8952 56875.6821
4207.1219 1554.2533 9761.7578 29114.7239 3047.1760 764.3487 2355.9976 4207.1219 1689.6212 56702.1221
4183.4334 1539.4047 9762.8887 28989.2105 3037.2950 764.1415 2358.8858 4183.4334 1689.6653 56508.3583
4162.3734 1526.1093 9760.6052 28922.4360 3027.7100 764.2797 2357.3814 4162.3734 1693.4314 56376.6998
4100.7345 1485.8071 9750.2484 28877.1642 2998.5287 765.1524 2348.8197 4100.7345 1707.3172 56134.5066
4071.2724 1466.4776 9740.3055 28787.1079 2983.5333 766.1989 2339.7467 4071.2724 1718.3019 55944.2166
4065.6565 1461.6473 9735.7495 28664.9953 2979.6355 766.0474 2333.6886 4065.6565 1722.2655 55795.3422
4050.8190 1449.2508 9727.3043 28524.4734 2970.3767 765.8195 2323.0218 4050.8190 1728.9114 55590.7960
4018.7471 1425.5242 9718.3518 28473.5865 2953.5022 766.7241 2311.5440 4018.7471 1737.9670 55424.6938
3993.7087 1406.8516 9714.9942 28362.0969 2940.8493 767.4402 2305.0955 3993.7087 1742.0773 55226.8223
3961.5774 1383.3691 9712.7096 28273.7683 2925.1693 769.3641 2297.9011 3961.5774 1747.3420 55032.7782
3934.9007 1363.8176 9709.7569 28217.8664 2911.8907 771.8001 2290.1207 3934.9007 1753.6148 54888.6686
3899.9831 1337.9596 9706.5859 28138.6688 2894.2160 775.7804 2277.0990 3899.9831 1763.5939 54693.8697
3876.2261 1320.4944 9702.7270 28022.4083 2881.6194 779.8426 2264.0923 3876.2261 1773.6554 54497.2915
3850.5597 1302.2001 9700.0786 27929.9393 2868.4937 784.2382 2252.3503 3850.5597 1783.8102 54322.2299
3841.8721 1297.1574 9700.1669 27818.9548 2864.4008 786.0646 2249.7511 3841.8721 1787.0985 54187.3384
3827.9615 1289.0899 9701.9515 27712.8088 2858.2832 788.3422 2249.2174 3827.9615 1789.7779 54045.3937
3789.1117 1264.3105 9703.9397 27640.6451 2840.7184 794.2440 2247.9869 3789.1117 1797.0817 53867.1497
3755.7977 1242.8559 9708.3048 27559.2699 2825.2164 799.8107 2245.1675 3755.7977 1803.4097 53695.6303
3737.9669 1230.1253 9709.0417 27482.2745 2816.3229 802.9596 2241.9714 3737.9669 1807.7784 53566.4075
3700.3187 1202.9517 9707.5051 27378.2262 2796.6421 809.8773 2235.7316 3700.3187 1818.8758 53350.4471
3671.6112 1182.1850 9707.8934 27333.5028 2781.5060 815.6656 2231.2140 3671.6112 1826.7623 53221.9515
3669.5451 1180.7837 9706.4892 27193.0923 2779.9302 816.3234 2230.5316 3669.5451 1828.7182 53074.9587
3656.9006 1172.2048 9705.6453 27032.8267 2772.7382 819.1372 2230.0196 3656.9006 1833.2054 52879.5785
3638.4203 1159.7425 9707.4898 26952.7500 2763.4475 823.2266 2229.1445 3638.4203 1837.7829 52750.4243
3576.9667 1118.9045 9715.0200 26939.3842 2732.6669 838.0783 2224.8171 3576.9667 1855.6305 52578.4348
3546.8491 1098.7048 9721.1486 26747.9798 2718.3124 845.6246 2224.0378 3546.8491 1861.6485 52311.1549
3541.8943 1095.3212 9723.1231 26660.6344 2716.1142 846.8602 2223.3269 3541.8943 1862.5576 52211.7261
